K_star,K_r_o,K_r_e,K_rstar_e
10.855472470724335,7.350953269663135,-8.684113746964321,-7.039605260203244
2.704971787047236,-0.9323378103167679,-7.399770204011596,-5.637206375432681
7.372587893140592,3.4314908849122228,-6.96796568107452,-5.406623350119135
3.908630009455756,0.8338565076677691,-8.122454636979947,-6.137863688808553
6.019692911341798,2.1257325731155525,-9.977811632361167,-8.510627956826081
-10.651728708596305,-4.174688122957283,-6.389682038918423,0.22598277308808257
6.537972819874871,2.472443127110525,-10.026264392898156,-8.799080409892952
-11.495133562245584,-3.8606747849238823,-10.914747654863184,-3.722585082353797
-8.030063490316365,-3.601186311013001,-6.379090954546579,-0.6861346844401659
5.93656473131794,2.494872852168931,-8.065783051438965,-6.472688378359091
-7.590116733787801,-3.9539479030131917,-10.853118337562966,-5.519698944319376
-6.135279335661213,-3.4082954235869916,-6.663011183375711,-1.7166699369891292
0.4813343018158158,-2.779899987746406,-7.119461653012966,-5.314760381359207
5.149466763837906,1.086274265690851,-11.019471874771781,-9.606286371054294
-2.145398101206304,-3.9981964943221926,-6.0783197138130385,-3.7258391208632275
8.176055470247917,4.556130403743895,-10.860074266732846,-9.074749651454587
12.545420239920096,8.762526684521438,-10.368476183723185,-8.840358043190317
-12.58865487425038,-4.09280331619775,-7.857218114716792,-0.23179875174512077
6.673043731910001,2.920397759286957,-9.333184797852343,-7.905647352493407
-4.333890168847754,-3.8066809978521468,-4.052851788722639,-0.19135976693400192
-5.239041480387403,-3.655608477048438,-9.622306582947532,-5.369850903595003
-2.0953649611460534,-3.561695426350348,-8.051390762863264,-5.361222920384893
0.5125061402965434,-2.9065018021472664,-5.022316374036472,-3.256339088570064
-10.84289971199449,-3.9407005313798025,-10.07960322011608,-3.118803734679649
5.009518070272171,1.2414184333111802,-7.584234581140003,-6.152137335072515
-10.780175707930315,-3.972169943375619,-8.930951772549706,-2.166313939532783
-0.9321882934319543,-3.780030501273513,-6.677639943665876,-4.6151478323809005
14.28606874697424,10.29326654467598,-11.254417883161924,-9.521979100979367
6.566273525538966,3.1052634433917357,-10.40640833995745,-8.637823059195737
-11.681681866877101,-4.2005799856827295,-8.501034210836709,-1.2841095020214706
8.31754135596519,4.083130552747633,-9.066136594129462,-7.70101506462285
5.149466763837906,1.086274265690851,-11.019471874771781,-9.606286371054294
3.8374923229396813,0.27211419197095754,-5.0487696478114685,-3.2376983609916117
-7.334496359620167,-3.8696595727978007,-4.643417046777516,0.3254415409004343
-2.001050268364967,-3.6125871929323146,-5.1203331425339265,-2.4676024140417403
-1.9488270254216626,-3.5645691238453416,-5.197816189808631,-2.59515190683768
4.059954686069194,0.3327309232133455,-5.933709497122125,-4.320815878304544
6.429728559689636,2.911084599757408,-7.099853339818394,-5.275572878351762
-1.236039668110556,-3.3583509774214475,-8.27658181332173,-5.854062887003344
0.3698958664881984,-3.2724574720559874,-4.203770347493092,-2.7250720463698554
4.4278557993660135,1.1365655586310242,-5.151120639331208,-3.3737644022562727
-6.360493044647706,-3.832580579871836,-2.953074600863615,1.6167843809676778
9.82610481425342,6.226826557003804,-11.228530763802347,-9.515014195309215
1.2948270304714242,-1.2755642030284697,-7.461594503459336,-5.377738153465208
6.372481072265001,2.646413427261448,-7.776856834675167,-6.225684161739389
-12.162573341349871,-3.7252468854547294,-4.159543405750091,3.4815722585187308
-9.779919249839423,-3.6329306699473856,-9.35013728216561,-2.93275534459606
17.47102846334525,13.72290460855113,-11.34705482209152,-9.668672007470187
-1.2528157749543425,-3.8888695146838583,-7.884772534286132,-5.763564432505079
2.2822562403669244,-1.5267533834286962,-6.257238613863526,-4.839024518057716
-1.549597289086257,-3.6610203312183778,-2.896459042835781,-0.5835289632143343
0.0801876341635861,-3.158522598239339,-7.138356906515247,-5.487246058937608
7.792033591437386,3.789785886371994,-10.85494087648662,-9.233431458792008
-0.40073365609320866,-3.1599209498187157,-5.830849456309473,-3.9785634336052054
-12.582551683933623,-3.4371846049336967,-10.642195941609476,-2.643139066213402
-8.929910381655816,-3.4287973410945156,-9.358438290393238,-3.39289787832842
-12.77934856800804,-3.6341252257631558,-6.844051482467966,0.9601573021050882
-7.0287706804882415,-4.157273906840367,-9.284233891244805,-4.336508485477789
-0.3270534093329758,-3.64436123821992,-2.9635069960902953,-1.242144108394041
7.169803970081403,3.223148850083658,-10.781069595602744,-9.264289546801706
-1.912889862012543,-3.82365802128026,-6.654653682364648,-4.110353614190746
-10.891504495040104,-3.579382014521281,-5.408112169124244,1.7231290931664094
-5.684895661718212,-3.555324436924912,-8.969993084702205,-4.439791356934801
-4.88572610031433,-3.4668479595407953,-5.732256891675274,-1.6223013144160416
1.437075717717093,-2.393511831210846,-6.70403350529565,-5.293221936186669
8.297834215873179,4.16347531579042,-9.237672851535772,-8.026039199913967
15.35181507246071,11.536296242467845,-10.905435477530013,-9.295424051267656
-11.245557100885282,-3.807225158961978,-9.137998015200509,-2.0562864796042675
4.464963360088696,0.424121763138845,-9.152250820824907,-7.786992016507236
2.10471518387664,-1.8889868085180566,-4.057371903426993,-2.5842094677713012
17.744180823992142,14.341613449519821,-11.801362246072477,-9.772976698242669
1.1527146779569035,-2.125501263679717,-4.793444643810296,-3.0145577222548203
1.0299088238009961,-2.3235377300497824,-4.116748422323202,-2.602117800879098
17.430815600273416,13.775476730803069,-11.745643903329281,-10.053844030224397
7.40581290626514,3.7432463068937833,-6.86464395147904,-5.287282241847168
4.135078075015853,0.17655156514070303,-9.59746769651939,-8.318403697572007
-12.913909960956772,-3.6879907292115597,-4.1335595508772,3.939075183615465
7.656079894063449,3.8841136556592826,-7.909301161052262,-6.347851239004259
-0.04922886548121408,-3.3985543786596795,-5.499569800870443,-3.709951199436586
-4.815069556789371,-4.055253010988714,-6.304337648984348,-2.5460929113560895
3.8944506182179865,0.0341570966757645,-6.007973339858436,-4.421593410291791
0.5125061402965434,-2.9065018021472664,-5.022316374036472,-3.256339088570064
3.8671458724020646,0.3941473316373303,-6.043523353700052,-4.2954526699930184
7.498998452058327,3.70544788823389,-7.579567966182342,-6.20385979937975
-9.122060345533455,-3.3055903035033585,-4.135302428797683,2.0913651040897125
-12.493111356639162,-3.3933344280411197,-9.64781714820031,-1.7437150201298113
-3.0248966226541545,-3.886834699694396,-4.891919886062185,-1.7498763136651307
18.05254442844155,14.370035753659625,-11.990385228165929,-10.312161566965216
-1.8721584229466224,-3.9897922751870443,-8.732645737398514,-6.409069215450097
-1.880173171513638,-3.6534863468721004,-3.193910973518576,-0.7147326514849446
-10.372976068004014,-3.738268234757478,-6.388548827366755,0.340240378677624
-12.150476464701512,-4.234277118456349,-7.742911686474695,-0.42076462106631274
-5.792504018249053,-3.69547645207914,-10.175010685242883,-5.640881297706387
0.8564872070297529,-2.648463085293294,-6.151415296679655,-4.4802967401465965
0.6837018366709771,-2.7326764338606226,-3.341474320049522,-1.6860829480342785
15.168901651495752,11.574759803185236,-10.72099076684502,-8.969975565490271
-11.10983239292256,-3.6305444935444777,-6.531506815857709,0.5941392156997769
-1.8420028955151377,-3.3308751885621617,-10.2377940404544,-7.6000631548298045
11.602553140038241,8.31063725421932,-10.502735800708026,-8.549530751777336
4.593772258416628,0.5505068948178935,-8.289259358974455,-7.033472817320971
-4.4546630407973336,-3.8068823518029933,-3.4328885241230713,0.08044672752491788
-11.829805779372414,-4.123853905407796,-2.978380070008596,4.567194623298043
0.8892460857226903,-2.3764271666367405,-7.0853838993229115,-5.32291954511483
11.184810071567064,7.141929306988022,-9.241012022510056,-7.9572518981239355
-11.09978509846539,-3.251250811793558,-11.007038060678497,-3.532988694952606
-1.2013604937590667,-3.0050409543539094,-3.3353864658213,-0.6935468192964067
10.448240885626873,6.763716430073589,-8.189857280012289,-6.569318561044922
0.21868692755739635,-3.2398611141201066,-9.487478803170228,-7.782516094109628
14.31504744587686,10.628490088822428,-10.228545049063188,-8.60052478797562
12.52617592719785,9.206216297260994,-10.242491805580563,-8.55044119974994
-8.146804900905664,-3.5253970762664593,-5.332433879084681,0.5126477425892078
-10.793340693171405,-4.410896031803724,-5.49077911126081,1.1400519283198434
9.893110644483551,5.87550737923036,-9.755562771703557,-8.341139461328298
-9.321930303545876,-3.616537429758871,-6.711645465987794,-0.4692627195974197
-6.884766139147753,-3.8219084357055144,-4.570609946616198,0.28253693719950324
12.456052923120161,8.28154335936313,-8.251443275699062,-7.013965881219809
-10.115608911415537,-3.9868864676915035,-8.583496490426327,-2.1307201606949047
-12.025482977959502,-3.873142338645933,-8.310281051148687,-0.848035499229143
11.503267502298652,7.6415843187286505,-8.203691785869195,-6.454540116041257
6.301656323546207,2.5477627262705083,-8.998476298232724,-7.427656675131976
1.584132236020622,-2.3649136814327862,-8.259411916140984,-6.887667843831246
-10.718537339475679,-3.7370447129244937,-6.849949659090273,0.08450442602426822
10.383784916964268,6.552387891102562,-10.307277368420834,-8.594415372386393
-6.011576671192423,-3.76895268431948,-3.852905694254928,0.652913922246257
-10.297222265477885,-3.809002096856262,-9.740428803139688,-2.9919362941873913
-2.3176101855096753,-4.028512932142473,-8.497718678144864,-6.045657757491098
-12.206580615047788,-3.794627760017126,-8.879881671951086,-1.1903516523369002
-7.038749837731326,-3.083272188434407,-4.605967438853435,0.7125744284018314
12.65016494170963,8.657091001812816,-11.276946564690325,-9.81511122340206
-4.519061157327998,-3.5844856685426123,-9.343810376436696,-5.521712165137501
-10.096310836072599,-3.9746626563099254,-9.476419751132395,-2.980841240359942
-10.130544646825559,-4.043967298372076,-11.666127683939473,-5.069560097320175
0.22535646656831965,-3.109230925406039,-10.446908476682514,-8.787396558423112
-8.949576509517033,-4.01584356882918,-9.025735356531278,-2.946826595726107
12.381499920836774,8.352378898052184,-9.6042398343664,-8.071585673075443
-3.8825018105701297,-3.89419101563636,-8.089425449149031,-4.793921980931131
15.843288199290887,11.65328798063983,-11.50987602372751,-10.019202964464736
2.4706956645500178,-1.5737094672367995,-4.133320595258984,-2.768679986179662
13.227949143281528,9.845483993267855,-10.892391946468964,-9.134726247893205
-9.666821919052902,-4.218036781547768,-5.470682805869901,0.7055440175722123
-3.9924377982417063,-3.5451861331683774,-8.658747712749832,-5.130674755567398
0.45057753248643284,-3.182719497479888,-10.488906611348549,-8.88849421235954
-12.787835726725714,-3.8270283974413477,-10.810475482204021,-2.9117792209574747
-5.7062642755721384,-3.465277358194584,-8.17822276430898,-3.6639870269565264
2.61876392308581,-1.2134904791336272,-10.904164208046911,-9.26225477345597
-11.671630364649054,-3.4092674505066625,-6.548703858911114,0.9619288985939436
3.5064067357533384,-0.3152968887282399,-11.422016145700365,-9.811704321554593
-0.5677949011610336,-3.1556253582856604,-8.833152146156866,-6.705591576967779
-7.812527646634473,-3.8787538298034927,-8.7859154757211,-3.2307049420775455
-9.606508593825989,-3.8076188643967432,-3.138886450768969,3.090918416846414
-3.846113869444639,-4.086777070563346,-9.557626031021327,-6.224684097391628
-4.825643660701031,-4.097693296092729,-6.04190016535836,-2.414439757352284
3.042198464489034,-0.3291322117288682,-9.381750949861406,-7.676097397021566
-12.731664355554141,-3.528855722909335,-4.588672686000585,3.555291291974962
-5.965918233053702,-3.714705661919242,-8.620695630522242,-3.8764319755982397
-3.8463192896971945,-4.08448454758639,-10.462934492416363,-7.120945857670165
-9.373680157144467,-4.072680491983073,-6.778319045003915,-0.8424654659578823
-10.45483826694604,-4.0736337851591,-8.14526161547624,-1.588489530990774
-12.45872137322865,-4.090098025587819,-7.795682440950312,-0.23513012614324497
-11.077321775451471,-4.228471586567333,-9.519302191978065,-2.9202940479028623
-12.210294136716563,-3.1727151641970965,-8.120165078268583,-0.18850405797852263
-4.709026984973452,-3.857038350211633,-5.832823074980934,-1.9715889366446824
15.779863272834794,12.422241369473582,-11.363096725879744,-9.38567520105468
6.789756465662639,2.792164799392601,-8.442109697001827,-7.023335490291569
-5.399117365545528,-3.863199935528084,-9.543402455432949,-5.58587806413928
9.867641274560084,5.628594494818813,-10.118578014293563,-8.906673712685736
9.078985002670656,4.777678448911582,-7.637845136984513,-6.277454177258459
-4.815232923353808,-4.056017521794177,-4.920045708676542,-1.3460202634418823
13.053101228076056,9.580796434621123,-11.099767742494793,-9.125118137562977
18.951256134413345,14.861338354252725,-12.23919420571004,-10.51014197665151
6.280637997033716,2.4174556809851957,-8.180315601225868,-6.7870163240508035
-2.38240783932104,-3.8803033523769557,-3.0236048973181053,-0.4934774551259271
9.836136130553426,6.55274860915024,-11.182170124003788,-9.26662111078098
-3.249914567016564,-3.536857042305471,-8.995325691283572,-5.679766167369971
-9.128664218856327,-3.2376710494890095,-10.20654971918767,-3.6924568878692985
-1.3049522715563469,-3.629264166369329,-5.912558505571472,-3.7342353440638343
8.3953854921822,4.553428789801787,-10.035060930697185,-8.456708991716411
12.473521437967058,8.40069097269837,-11.035458346832648,-9.656290701373354
-8.789647604006614,-3.8141824307999106,-3.8971981640999123,2.119108896497958
-5.905991773386817,-3.8147771281843976,-11.551302961643291,-6.9116337525524
-4.97500208659827,-3.7879528953556107,-10.351644132494146,-6.453452439499841
11.819184239882716,7.781860355230843,-11.566006533201326,-10.011724563648837
-2.58579868976794,-4.035837965280782,-5.85119380435751,-3.410326005877751
-9.943914464282866,-3.716320869829877,-11.092821458491503,-4.572613514919429
12.035715938485414,7.814918714988394,-7.968497546697131,-6.776584612287374
0.3559352098733344,-3.31383176669247,-6.85677454214401,-5.440218156013965
-8.225144790255904,-3.907360105967209,-7.648767345359074,-2.1403359897261733
7.590269773587604,3.834256828546581,-8.964652511108717,-7.433993505664991
7.201855473203409,3.6496360394451663,-7.507766644487372,-5.710351630424766
0.16862240904817583,-3.0673235811626456,-10.605696102770937,-8.715443314454888
1.89852557791329,-2.457255873063605,-7.762115613165779,-6.651372479739965
-5.0677908288658315,-4.135021034437906,-6.7396956604698195,-3.104658554988955
3.1364551530150937,-0.5494743240249645,-4.938773969861751,-3.2736325439488927
11.904428577974851,8.031962524877535,-8.205822764193384,-6.675502978545826
-1.0797748458149252,-3.8341774470377126,-3.4290855219623877,-1.3387185185815467
-5.9309055874594945,-3.2179523534405106,-4.941239331003322,-0.23187030682017884
-2.777518918259074,-4.034715489878232,-10.389766329358011,-7.570037625496202
-9.880566477171119,-4.0768616580003165,-7.219064081852365,-0.6661182945113033
-0.5187762143362217,-3.6644270086086848,-8.146191481126387,-6.447025281520584
2.713604027425906,-1.548189316652417,-10.549607985388855,-9.190669317476926
-2.5499524923183756,-3.5241159408767277,-3.0263019954747,-0.18262535685651926
-1.5398184172307356,-3.8341495313455756,-3.5416443144126086,-1.441489460789691
-1.6003145884728782,-3.533234294750937,-6.036393140137763,-3.6757296990968547
10.659605919871204,6.643270542343732,-11.243450964065438,-9.865803507405676
-12.434170876324805,-3.9735178062827012,-7.9525999585253,-0.4868552883815602
10.528734566141026,6.958372787692877,-9.07624605227143,-7.3908419421813125
-4.519061157327998,-3.5844856685426123,-9.343810376436696,-5.521712165137501
5.079661290673888,1.6561888197169146,-6.87774008729296,-5.269707873989083
0.24297988230020628,-3.0222857975221147,-9.659478452199798,-7.786214685717155
-1.530275172658139,-3.652611143795289,-2.9422458219616683,-0.6349481436212532
6.460365422137077,2.4252892063151013,-10.528851348175735,-9.121563733101247
2.3847654667811735,-1.1606894292211836,-5.72998325100915,-3.9453059676185305
-1.9936824779856828,-3.744818329396149,-6.814500162814124,-4.374681824212093
16.220810294006533,12.563221839157707,-10.999775082971688,-9.329786112112922
7.423030682712351,3.7997017497453753,-10.181368983430099,-8.472849807643554
-6.775608558154287,-3.9779410202981795,-10.042727507549769,-5.325702361715732
0.4168406655393557,-2.8091418687910616,-6.280872058591301,-4.612822388782086
-2.8312077088765077,-4.1872602986969545,-3.7443770572298902,-1.0317828123647041
11.537459479141837,7.163715860220091,-11.284112614635726,-9.930003168679164
-2.6440793317389204,-3.9373065964697447,-6.983134345897316,-4.440526539516222
-12.446294935825701,-4.050651106927987,-7.150174284220379,0.4654716581839655
-5.221936278654043,-4.200071920689617,-3.5296036029931437,0.0679031681281157
-9.58887380082407,-3.9124964945896714,-5.829712893941755,0.36932193386455836
17.926586511200284,14.111722526123613,-12.29983652996065,-10.229966652312372
3.770305718048693,0.2296525427592906,-7.557614014018931,-5.897694359596694
-7.998826549543159,-3.855784591694388,-3.4497312486040155,2.0121510180913913
-10.455670693196629,-3.806939129129229,-5.578083359204051,1.0546290857866838
3.0404575415577044,-0.6918100913704941,-6.432942872419829,-4.913000144554793
-11.077321775451471,-4.228471586567333,-9.519302191978065,-2.9202940479028623
8.760030197037125,4.832585648755294,-11.092134738061114,-9.498686611629282
2.6362343068482184,-1.2162940008425442,-8.982013311868602,-7.477855382346683
-6.466417210545633,-3.86025387443924,-9.98622863247974,-5.3642392155879755
-5.7151713802888775,-3.23543527375296,-3.193035028802467,1.3796337079155192
-12.019207350227502,-3.7421224227681638,-3.0055578460328887,4.600365843763253
-0.6124266060043482,-3.6264434276318633,-3.6752231722478017,-1.8280549156662067
-11.812164193329403,-4.512484582223744,-2.840064489348804,4.152266568663466
-12.091000490399797,-3.584379360173282,-10.583467704298497,-2.9143415625217974
-3.819866750393203,-3.8769193293408164,-10.675163554667563,-7.203433905816697
12.957494434712173,9.180513757705697,-9.19340678701245,-7.616690773767613
6.297910903900124,2.4364341116121544,-7.418224961032025,-5.921212642854067
-9.943914464282866,-3.716320869829877,-11.092821458491503,-4.572613514919429
16.11422085468704,12.450840112861773,-10.224379274277148,-8.53601960902184
-8.71491050650412,-3.3695530899859922,-7.033802007794089,-0.7185716329442515
5.078485427931781,1.1816513301351357,-7.578768189607337,-6.054477396029221
0.22436772171984654,-2.9986609720785244,-7.799389678853153,-5.9644728228043835
-4.519061157327998,-3.5844856685426123,-9.343810376436696,-5.521712165137501
-7.692747600115115,-4.193667038188256,-6.6211498886651565,-1.430897469392522
0.958910505211386,-2.1653476193250807,-10.570429704009122,-8.705471977805239
2.580743015131099,-1.2070300212366836,-7.388122855040479,-5.905346320813363
9.497966033255484,5.406173416797811,-8.07423386294397,-6.834666434157361
-11.437139379586593,-3.4733753542457566,-10.0797119275074,-2.5225468274120013
-10.440257646050028,-3.869323213819095,-9.144476246903364,-2.376849442825208
-4.134579365297701,-3.9289323680141215,-11.248461791960434,-7.583008034051427
-10.680363586161093,-3.570552564616187,-6.513764123029558,0.4336261049078507
10.333957952813819,6.29051073341826,-11.502647150038685,-9.95146867162435
5.566624220360859,1.2685439471237108,-10.287063615454025,-9.202962873083646
2.204330924513445,-1.8437381265835215,-3.952408608760199,-2.5166342409875764
5.733641925366589,1.9046387101353859,-6.477396993419768,-4.941198567864254
0.7181143454661245,-2.916394869155118,-5.887551277801453,-4.268043630325438
6.137355287652682,2.554952556681388,-7.462589441625804,-5.818050025220529
13.596772993770648,10.004474390504091,-11.312733943873061,-9.483760271319575
1.5897592839956474,-1.7522401345481429,-9.469673385013955,-7.880860445180157
6.820445227155956,2.886085513823623,-9.723266904356082,-8.215165630836033
-7.049976745580901,-3.5917272353164997,-7.7580494783146365,-2.6545764762095825
-5.343146768027632,-4.0019020158637195,-10.517350124378215,-6.409212440567483
-1.5201633601465776,-3.674849660713514,-6.441951141030962,-4.104687484797699
-12.282302492057342,-4.235407159889667,-5.0167136861216655,2.448939312311259
-4.915854759908434,-4.018364580796296,-5.263566822262589,-1.3980544606848246
-6.5965529380961545,-3.7229999805853504,-6.542915090678944,-1.6819434501570485
7.771345597056463,3.760607570797001,-11.307098038944725,-9.776876314272148
-1.326323167100048,-3.21050846804113,-7.2277219464667635,-4.808150222702305
10.530183857749993,6.272519383117752,-9.98719037970204,-8.69308035162129
5.520200984544783,1.5792553578348167,-6.972636553681804,-5.719005183198409
-5.477418820471346,-3.77510149949718,-9.586910061210775,-5.11598881776106
3.7114469489092095,-0.4254182173442249,-11.197060118160842,-9.695644973530605
-2.514506340194921,-4.041334449261296,-10.372727874505978,-7.689941192004084
1.1615749802887796,-2.293714618645711,-7.025923609912615,-5.361242673947682
-8.19966996203626,-4.109343948072626,-2.965165484809817,2.4745910071784056
-5.240852810866999,-3.998217942287253,-5.5905433316771,-1.8419799749836985
-0.2830055435151855,-3.0940102445087287,-3.1293319166792815,-1.2163529895353085
0.8071242649129777,-2.7655522901789245,-3.6889769713009297,-2.301300609362854
15.314714653148883,11.315825567715379,-10.548857960721534,-8.944493010318883
10.501536069214035,5.934881211193855,-9.69652173554087,-8.730780554033496
-5.538998517854211,-3.7870208488900983,-4.4918057574437515,-0.18022734151528852
0.3260637662227355,-3.347080880569628,-10.64441081827591,-8.958245499663693
7.964215184551229,3.9951463182814333,-11.75789116827477,-10.00861436894127
-0.8692319404714728,-3.1659436656048356,-9.771356888230967,-7.471995460807429
6.0744766016254905,2.0141305782607835,-11.386320068484025,-9.907817469982866
4.583234480344464,1.2707558337340448,-5.402784557586365,-3.632962286738465
-11.146426015065337,-3.282105253348022,-10.871625633135588,-3.3918463730168007
2.228738283450392,-1.180632995086977,-8.910962994610225,-7.238499612133738
10.855472470724335,7.350953269663135,-8.684113746964321,-7.039605260203244
-8.029345010845159,-4.274095908532351,-7.288535616461304,-1.9684426802875497
-6.902391178728169,-3.639122512720231,-8.572650960915034,-3.7402366488409786
-10.13893276085004,-3.550383027108303,-8.734996539827181,-2.0940067607384254
-6.538301552540537,-3.9172033911281927,-5.082752415271816,-0.244741624648535
4.553728378008666,0.6438562838512212,-10.51980327027519,-8.928844367935918
-10.863073411997913,-3.972896879413093,-5.596172421157683,1.290509628644262
-4.532469989723384,-3.842960945583379,-8.194146259889948,-4.564109172604644
0.8324347677446315,-2.678210126230173,-5.204256452356898,-3.4769195621379074
3.8234827010974675,0.08931480663892,-9.617450501125704,-8.22246702305264
3.0729651980635015,-0.5741440769711819,-5.765000955302932,-4.136296330095019
-10.264304991434583,-4.257934161112209,-10.487579757355196,-4.09288141046365
-11.765880507341654,-4.179812220151326,-8.294053582082887,-1.0292837020909849
-12.0887905410703,-3.3134938832810925,-10.639628114488492,-2.6753059561706856
-10.259454305022157,-4.06149382864931,-7.5111920675742985,-0.9413505505271744
-10.830951926274235,-3.275987816033346,-10.97668209413007,-3.779490829405556
4.135078075015853,0.17655156514070303,-9.59746769651939,-8.318403697572007
-7.7530690335609425,-4.567605713210288,-3.930122474126375,1.1121452934020435
-8.27975151038397,-4.202274676680153,-2.495246491178115,2.9408192645344506
4.910080799627141,1.6293906066948227,-7.960597143914091,-6.349752380850602
-12.547346297033474,-3.3989813630254027,-6.322273211209217,1.650385871683807
0.9901293527367234,-2.601567709857063,-10.022912963393383,-8.343792047901147
-6.058210017296088,-3.2984727661473325,-10.531921229070246,-5.805211061575752
1.566264151806573,-1.913684933751211,-8.891769388175979,-7.194447863173177
-8.245939640704794,-3.3823867277169812,-2.681014335082826,3.3014966930380556
16.87143729654749,13.014295225239254,-11.241031814237097,-9.664978501502505
-4.709119791321498,-3.893479253155695,-4.477317621694414,-0.4852761257801075
11.350944139104454,7.634304612571417,-10.703715253101693,-9.088837198784042
-8.873666487356457,-4.067578660760293,-4.483515995736037,1.3952272444388951
8.362743463028309,4.329632034615767,-9.610508330039938,-8.314404536949976
-11.513133303745432,-4.505859731936311,-6.214409934711279,0.7339274141609753
12.118969204864637,8.061720210353066,-9.200528662622162,-7.738270931126549
8.019426811129533,3.929948837204339,-9.680231916133444,-8.272966697287137
3.12523849437005,-0.1681659165631153,-4.951271352905368,-3.1911067160507955
14.878415914614234,11.450428695370851,-10.23101523406295,-8.417973753760446
7.662839760481532,3.4941384656103835,-6.359396646076439,-4.979912747537165
4.759289663097707,1.2375779994597838,-9.906238392626355,-8.104300075862842
13.71024735823357,9.579430994286827,-11.486405677965497,-9.963522659877226
-4.0543638883102915,-4.060184895576075,-5.895443261111796,-2.460692621334342
3.4062728485948894,-0.2416395056935916,-8.899429085255887,-7.29736910040249
9.034604967048343,4.888735471033834,-10.467111861756326,-9.137445332985639
-10.405544286421716,-3.419730843442739,-5.63693728940363,1.1024460620651517
-5.450876242823938,-3.8449164068032067,-8.242352601833504,-3.9998272361997653
-1.8335376412907753,-3.995863616322921,-7.4947078368253734,-5.034114558926288
-7.408633852249765,-3.861926970527099,-2.5694718111406134,2.6461941385754724
-3.1724387729099517,-3.8899339583065156,-6.0766233625058375,-3.159404925682642
-6.472926779288156,-3.7349439911107543,-6.798868591308121,-1.9626423275138745
-12.438602131895594,-3.360378037650323,-10.674357654774356,-2.5686869471568237
2.8521952578727987,-0.8334913594772031,-11.822174680348986,-10.182417920884788
-8.31300478910287,-3.2352930540681504,-8.290565805132564,-2.556535691476574
-2.8156025355568626,-3.596750438190074,-8.494344995469666,-5.45090690940629
0.5455445932372829,-2.811487975791273,-4.477543048662608,-2.9139469300263734
12.936251981471052,8.980829385661128,-9.65300293878044,-8.105481472148218
16.49234819347864,12.53412663101521,-10.708978040202156,-9.265848352922175
4.197639069797328,0.013562948802602559,-4.274738446287341,-2.792420887944256
-6.311736348255081,-3.8212595098049906,-8.795296554951296,-4.0533781963652675
5.420413942125338,1.3662486236382192,-7.34265013938173,-5.907765529764381
